Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2021/12/03,ME,ME,S,CBOE,389
2021/12/03,MEDP,MEDP,S,CBOE,15
2021/12/03,MEG,MEG,S,CBOE,403
2021/12/03,MEIP,MEIP,S,CBOE,244
2021/12/03,MELI,MELI,S,CBOE,1174
2021/12/03,MEOH,MEOH,S,CBOE,1
2021/12/03,MESA,MESA,S,CBOE,9
2021/12/03,MESO,MESO,S,CBOE,335
2021/12/03,MET,MET,S,CBOE,453
2021/12/03,META,META,S,CBOE,2876
2021/12/03,METC,METC,S,CBOE,27
2021/12/03,MEXX,MEXX,S,CBOE,8
2021/12/03,MFA,MFA,S,CBOE,61
2021/12/03,MFC,MFC,S,CBOE,1
2021/12/03,MFH,MFH,S,CBOE,2
2021/12/03,MGA,MGA,S,CBOE,103
2021/12/03,MGI,MGI,S,CBOE,331
2021/12/03,MGK,MGK,S,CBOE,96
2021/12/03,MGM,MGM,S,CBOE,1964
2021/12/03,MGNI,MGNI,S,CBOE,162
2021/12/03,MGNX,MGNX,S,CBOE,1
2021/12/03,MGTA,MGTA,S,CBOE,2
2021/12/03,MGTX,MGTX,S,CBOE,4
2021/12/03,MHK,MHK,S,CBOE,16
2021/12/03,MIC,MIC,S,CBOE,8
2021/12/03,MIDD,MIDD,S,CBOE,13
2021/12/03,MIDU,MIDU,S,CBOE,2
2021/12/03,MILE,MILE,S,CBOE,158
2021/12/03,MIME,MIME,S,CBOE,105
2021/12/03,MIR,MIR,S,CBOE,4
2021/12/03,MITC,MITC,S,CBOE,2
2021/12/03,MITK,MITK,S,CBOE,45
2021/12/03,MITT,MITT,S,CBOE,2
2021/12/03,MJ,MJ,S,CBOE,1664
2021/12/03,MKC,MKC,S,CBOE,69
2021/12/03,MKFG,MKFG,S,CBOE,18
2021/12/03,MKSI,MKSI,S,CBOE,12
2021/12/03,MKTX,MKTX,S,CBOE,5
2021/12/03,ML,ML,S,CBOE,90
2021/12/03,MLCO,MLCO,S,CBOE,500
2021/12/03,MLM,MLM,S,CBOE,28
2021/12/03,MLPX,MLPX,S,CBOE,7
2021/12/03,MMAT,MMAT,S,CBOE,607
2021/12/03,MMC,MMC,S,CBOE,349
2021/12/03,MMM,MMM,S,CBOE,1189
2021/12/03,MMP,MMP,S,CBOE,90
2021/12/03,MMSI,MMSI,S,CBOE,3
2021/12/03,MMYT,MMYT,S,CBOE,20
2021/12/03,MNDT,MNDT,S,CBOE,150
2021/12/03,MNDY,MNDY,S,CBOE,178
2021/12/03,MNKD,MNKD,S,CBOE,49
2021/12/03,MNMD,MNMD,S,CBOE,294
2021/12/03,MNOV,MNOV,S,CBOE,8
2021/12/03,MNSO,MNSO,S,CBOE,26
2021/12/03,MNST,MNST,S,CBOE,384
2021/12/03,MNTS,MNTS,S,CBOE,33
2021/12/03,MNTV,MNTV,S,CBOE,3
2021/12/03,MO,MO,S,CBOE,1609
2021/12/03,MOAT,MOAT,S,CBOE,30
2021/12/03,MODN,MODN,S,CBOE,1
2021/12/03,MOGO,MOGO,S,CBOE,32
2021/12/03,MOMO,MOMO,S,CBOE,142
2021/12/03,MOO,MOO,S,CBOE,2
2021/12/03,MOON,MOON,S,CBOE,15
2021/12/03,MORN,MORN,S,CBOE,2
2021/12/03,MOS,MOS,S,CBOE,1502
2021/12/03,MOSY,MOSY,S,CBOE,26
2021/12/03,MOXC,MOXC,S,CBOE,1
2021/12/03,MP,MP,S,CBOE,257
2021/12/03,MPC,MPC,S,CBOE,5619
2021/12/03,MPLN,MPLN,S,CBOE,6
2021/12/03,MPLX,MPLX,S,CBOE,69
2021/12/03,MPW,MPW,S,CBOE,48
2021/12/03,MPWR,MPWR,S,CBOE,10
2021/12/03,MQ,MQ,S,CBOE,3215
2021/12/03,MRAM,MRAM,S,CBOE,10
2021/12/03,MREO,MREO,S,CBOE,1
2021/12/03,MRIN,MRIN,S,CBOE,16
2021/12/03,MRK,MRK,S,CBOE,7520
2021/12/03,MRNA,MRNA,S,CBOE,20181
2021/12/03,MRNS,MRNS,S,CBOE,8
2021/12/03,MRO,MRO,S,CBOE,1831
2021/12/03,MRTX,MRTX,S,CBOE,7
2021/12/03,MRUS,MRUS,S,CBOE,2
2021/12/03,MRUT,MRUT,I,CBOE,404
2021/12/03,MRVI,MRVI,S,CBOE,4
2021/12/03,2MRVL,MRVL,S,CBOE,356
2021/12/03,MRVL,MRVL,S,CBOE,22578
2021/12/03,2MS,MS,S,CBOE,219
2021/12/03,MS,MS,S,CBOE,3765
2021/12/03,MSCI,MSCI,S,CBOE,30
2021/12/03,2MSFT,MSFT,S,CBOE,135
2021/12/03,MSFT,MSFT,S,CBOE,50415
2021/12/03,MSGE,MSGE,S,CBOE,65
2021/12/03,MSGS,MSGS,S,CBOE,1
2021/12/03,MSI,MSI,S,CBOE,24
2021/12/03,MSOS,MSOS,S,CBOE,1389
2021/12/03,MSP,MSP,S,CBOE,2
2021/12/03,MSTR,MSTR,S,CBOE,1844
2021/12/03,MT,MT,S,CBOE,953
2021/12/03,MTB,MTB,S,CBOE,14
2021/12/03,MTCH,MTCH,S,CBOE,958
2021/12/03,MTD,MTD,S,CBOE,3
2021/12/03,MTDR,MTDR,S,CBOE,26
2021/12/03,MTH,MTH,S,CBOE,1
2021/12/03,MTL,MTL,S,CBOE,3
2021/12/03,MTLS,MTLS,S,CBOE,6
2021/12/03,MTN,MTN,S,CBOE,16
2021/12/03,MTOR,MTOR,S,CBOE,71
2021/12/03,MTTR,MTTR,S,CBOE,2576
2021/12/03,MTUM,MTUM,S,CBOE,20
2021/12/03,MTZ,MTZ,S,CBOE,30
2021/12/03,MU,MU,S,CBOE,14540
2021/12/03,MUDS,MUDS,S,CBOE,1
2021/12/03,MUR,MUR,S,CBOE,14
2021/12/03,MUX,MUX,S,CBOE,19
2021/12/03,MVIS,MVIS,S,CBOE,497
2021/12/03,MVO,MVO,S,CBOE,1
2021/12/03,MVST,MVST,S,CBOE,1479
2021/12/03,MX,MX,S,CBOE,47
2021/12/03,MXEA,MXEA,I,CBOE,3420
2021/12/03,MXEF,MXEF,I,CBOE,3177
2021/12/03,MXL,MXL,S,CBOE,8
2021/12/03,MYGN,MYGN,S,CBOE,16
2021/12/03,MYMD,MYMD,S,CBOE,2
2021/12/03,MYOV,MYOV,S,CBOE,124
2021/12/03,MYPS,MYPS,S,CBOE,22
2021/12/03,MYRG,MYRG,S,CBOE,4
2021/12/03,MYTE,MYTE,S,CBOE,40
2021/12/03,NAIL,NAIL,S,CBOE,44
2021/12/03,NAK,NAK,S,CBOE,222
2021/12/03,NAPA,NAPA,S,CBOE,13
2021/12/03,NARI,NARI,S,CBOE,20
2021/12/03,NAT,NAT,S,CBOE,253
2021/12/03,NAUT,NAUT,S,CBOE,93
2021/12/03,NBEV,NBEV,S,CBOE,26
2021/12/03,NBIX,NBIX,S,CBOE,41
2021/12/03,NBRV,NBRV,S,CBOE,9
2021/12/03,NCLH,NCLH,S,CBOE,5696
2021/12/03,NCMI,NCMI,S,CBOE,5
2021/12/03,NCNO,NCNO,S,CBOE,74
2021/12/03,NCR,NCR,S,CBOE,24
2021/12/03,NCTY,NCTY,S,CBOE,193
2021/12/03,NDAQ,NDAQ,S,CBOE,434
2021/12/03,NDSN,NDSN,S,CBOE,8
2021/12/03,NE,NE,S,CBOE,20
2021/12/03,2NEE,NEE,S,CBOE,264
2021/12/03,NEE,NEE,S,CBOE,605
2021/12/03,NEGG,NEGG,S,CBOE,607
2021/12/03,NEM,NEM,S,CBOE,5477
2021/12/03,NEO,NEO,S,CBOE,3
2021/12/03,NEP,NEP,S,CBOE,1
2021/12/03,NEPT,NEPT,S,CBOE,2
2021/12/03,NERV,NERV,S,CBOE,1
2021/12/03,NET,NET,S,CBOE,4023
2021/12/03,NEW,NEW,S,CBOE,7
2021/12/03,NEWP,NEWP,S,CBOE,1
2021/12/03,NEWR,NEWR,S,CBOE,13
2021/12/03,2NEWT,NEWT,S,CBOE,142
2021/12/03,NEWT,NEWT,S,CBOE,22
2021/12/03,NEXA,NEXA,S,CBOE,2
2021/12/03,NEXT,NEXT,S,CBOE,100
2021/12/03,NFE,NFE,S,CBOE,5
2021/12/03,NFG,NFG,S,CBOE,3
2021/12/03,NFLX,NFLX,S,CBOE,15678
2021/12/03,NG,NG,S,CBOE,132
2021/12/03,NGD,NGD,S,CBOE,11
2021/12/03,NGG,NGG,S,CBOE,3
2021/12/03,NGL,NGL,S,CBOE,12
2021/12/03,NI,NI,S,CBOE,30
2021/12/03,NIB,NIB,S,CBOE,68
2021/12/03,NICE,NICE,S,CBOE,2
2021/12/03,NIO,NIO,S,CBOE,53301
2021/12/03,NIU,NIU,S,CBOE,34
2021/12/03,2NKE,NKE,S,CBOE,156
2021/12/03,NKE,NKE,S,CBOE,2251
2021/12/03,NKLA,NKLA,S,CBOE,5538
2021/12/03,NKTR,NKTR,S,CBOE,180
2021/12/03,NKTX,NKTX,S,CBOE,3
2021/12/03,NLOK,NLOK,S,CBOE,2
2021/12/03,NLS,NLS,S,CBOE,100
2021/12/03,NLSN,NLSN,S,CBOE,3
2021/12/03,NLTX,NLTX,S,CBOE,467
2021/12/03,NLY,NLY,S,CBOE,675
2021/12/03,NM,NM,S,CBOE,51
2021/12/03,NMM,NMM,S,CBOE,193
2021/12/03,NMRK,NMRK,S,CBOE,12
2021/12/03,NMTR,NMTR,S,CBOE,273
2021/12/03,NNDM,NNDM,S,CBOE,1147
2021/12/03,NNI,NNI,S,CBOE,11
2021/12/03,NNN,NNN,S,CBOE,18
2021/12/03,NNOX,NNOX,S,CBOE,443
2021/12/03,NNVC,NNVC,S,CBOE,145
2021/12/03,NOAH,NOAH,S,CBOE,13
2021/12/03,NOBL,NOBL,S,CBOE,19
2021/12/03,NOC,NOC,S,CBOE,157
2021/12/03,NOG,NOG,S,CBOE,47
2021/12/03,NOK,NOK,S,CBOE,1114
2021/12/03,NOV,NOV,S,CBOE,3
2021/12/03,NOVA,NOVA,S,CBOE,9
2021/12/03,NOW,NOW,S,CBOE,968
2021/12/03,NPTN,NPTN,S,CBOE,41
2021/12/03,NRDS,NRDS,S,CBOE,124
2021/12/03,NRDY,NRDY,S,CBOE,16
2021/12/03,NRG,NRG,S,CBOE,131
2021/12/03,NRXP,NRXP,S,CBOE,380
2021/12/03,NRZ,NRZ,S,CBOE,826
2021/12/03,NSC,NSC,S,CBOE,46
2021/12/03,NSTG,NSTG,S,CBOE,2
2021/12/03,NTAP,NTAP,S,CBOE,350
2021/12/03,NTES,NTES,S,CBOE,741
2021/12/03,NTLA,NTLA,S,CBOE,136
2021/12/03,NTNX,NTNX,S,CBOE,293
2021/12/03,NTR,NTR,S,CBOE,73
2021/12/03,NTRA,NTRA,S,CBOE,8
2021/12/03,NTRS,NTRS,S,CBOE,4
2021/12/03,NUAN,NUAN,S,CBOE,90
2021/12/03,NUE,NUE,S,CBOE,1879
2021/12/03,NUGT,NUGT,S,CBOE,765
2021/12/03,NUS,NUS,S,CBOE,2
2021/12/03,NUSI,NUSI,S,CBOE,13
2021/12/03,NUVB,NUVB,S,CBOE,1
2021/12/03,NVAX,NVAX,S,CBOE,4405
2021/12/03,NVCR,NVCR,S,CBOE,69
2021/12/03,2NVDA,NVDA,S,CBOE,35
2021/12/03,NVDA,NVDA,S,CBOE,94259
2021/12/03,NVEI,NVEI,S,CBOE,25
2021/12/03,NVGS,NVGS,S,CBOE,20
2021/12/03,NVMI,NVMI,S,CBOE,2
2021/12/03,NVO,NVO,S,CBOE,10
2021/12/03,NVS,NVS,S,CBOE,32
2021/12/03,NVST,NVST,S,CBOE,4
2021/12/03,NVTA,NVTA,S,CBOE,180
2021/12/03,NVTS,NVTS,S,CBOE,386
2021/12/03,NWE,NWE,S,CBOE,4
2021/12/03,NWL,NWL,S,CBOE,134
2021/12/03,NXE,NXE,S,CBOE,249
2021/12/03,NXGN,NXGN,S,CBOE,5
2021/12/03,NXPI,NXPI,S,CBOE,1005
2021/12/03,NXTD,NXTD,S,CBOE,9
2021/12/03,NYCB,NYCB,S,CBOE,27
2021/12/03,NYMT,NYMT,S,CBOE,42
2021/12/03,NYT,NYT,S,CBOE,8
2021/12/03,O,O,S,CBOE,119
2021/12/03,O2,O,S,CBOE,17
2021/12/03,OBSV,OBSV,S,CBOE,13
2021/12/03,OC,OC,S,CBOE,2
2021/12/03,OCGN,OCGN,S,CBOE,3837
2021/12/03,OCN,OCN,S,CBOE,11
2021/12/03,OCSL,OCSL,S,CBOE,1
2021/12/03,OCUL,OCUL,S,CBOE,18
2021/12/03,OCUP,OCUP,S,CBOE,109
2021/12/03,OCX,OCX,S,CBOE,4
2021/12/03,ODFL,ODFL,S,CBOE,42
2021/12/03,OEF,OEF,S,CBOE,1
2021/12/03,OEG,OEG,S,CBOE,368
2021/12/03,OEX,OEX,I,CBOE,391
2021/12/03,OGI,OGI,S,CBOE,80
2021/12/03,OGN,OGN,S,CBOE,69
2021/12/03,OGS,OGS,S,CBOE,1
2021/12/03,OHI,OHI,S,CBOE,287
2021/12/03,OIH,OIH,S,CBOE,524
2021/12/03,OKE,OKE,S,CBOE,799
2021/12/03,OKTA,OKTA,S,CBOE,1357
2021/12/03,OLED,OLED,S,CBOE,173
2021/12/03,OLLI,OLLI,S,CBOE,428
2021/12/03,OLN,OLN,S,CBOE,39
2021/12/03,OLPX,OLPX,S,CBOE,134
2021/12/03,OMC,OMC,S,CBOE,22
2021/12/03,OMCL,OMCL,S,CBOE,5
2021/12/03,OMER,OMER,S,CBOE,137
2021/12/03,OMEX,OMEX,S,CBOE,50
2021/12/03,OMF,OMF,S,CBOE,1
2021/12/03,ON,ON,S,CBOE,1758
2021/12/03,ONB,ONB,S,CBOE,4
2021/12/03,ONCR,ONCR,S,CBOE,6
2021/12/03,ONCT,ONCT,S,CBOE,23
2021/12/03,ONDS,ONDS,S,CBOE,137
2021/12/03,ONEM,ONEM,S,CBOE,141
2021/12/03,ONLN,ONLN,S,CBOE,11
2021/12/03,ONON,ONON,S,CBOE,206
2021/12/03,ONTO,ONTO,S,CBOE,51
2021/12/03,ONTX,ONTX,S,CBOE,3
2021/12/03,ONVO,ONVO,S,CBOE,4
2021/12/03,OOMA,OOMA,S,CBOE,7
2021/12/03,OPAD,OPAD,S,CBOE,24
2021/12/03,OPEN,OPEN,S,CBOE,3517
2021/12/03,OPFI,OPFI,S,CBOE,2
2021/12/03,OPI,OPI,S,CBOE,1
2021/12/03,OPK,OPK,S,CBOE,21
2021/12/03,OPRX,OPRX,S,CBOE,624
2021/12/03,OPTT,OPTT,S,CBOE,62
2021/12/03,OPY,OPY,S,CBOE,10
2021/12/03,OR,OR,S,CBOE,4
2021/12/03,ORAN,ORAN,S,CBOE,47
2021/12/03,ORC,ORC,S,CBOE,5
2021/12/03,ORCC,ORCC,S,CBOE,14
2021/12/03,ORCL,ORCL,S,CBOE,2578
2021/12/03,ORGN,ORGN,S,CBOE,40
2021/12/03,ORGO,ORGO,S,CBOE,8
2021/12/03,ORGS,ORGS,S,CBOE,2
2021/12/03,ORI,ORI,S,CBOE,1
2021/12/03,ORLY,ORLY,S,CBOE,60
2021/12/03,ORMP,ORMP,S,CBOE,34
2021/12/03,ORPH,ORPH,S,CBOE,46
2021/12/03,ORTX,ORTX,S,CBOE,14
2021/12/03,OSCR,OSCR,S,CBOE,3069
2021/12/03,OSH,OSH,S,CBOE,14
2021/12/03,OSK,OSK,S,CBOE,1
2021/12/03,OSS,OSS,S,CBOE,3
2021/12/03,OSTK,OSTK,S,CBOE,415
2021/12/03,OSUR,OSUR,S,CBOE,4
2021/12/03,OTIC,OTIC,S,CBOE,20
2021/12/03,OTIS,OTIS,S,CBOE,24
2021/12/03,OTLY,OTLY,S,CBOE,361
2021/12/03,OTMO,OTMO,S,CBOE,10
2021/12/03,OTRK,OTRK,S,CBOE,42
2021/12/03,OUST,OUST,S,CBOE,62
2021/12/03,OVV,OVV,S,CBOE,314
2021/12/03,OWL,OWL,S,CBOE,26
2021/12/03,OWLT,OWLT,S,CBOE,28
2021/12/03,OXY,OXY,S,CBOE,4555
2021/12/03,OZON,OZON,S,CBOE,58
2021/12/03,PAA,PAA,S,CBOE,88
2021/12/03,PAAS,PAAS,S,CBOE,343
2021/12/03,PACB,PACB,S,CBOE,144
2021/12/03,PACK,PACK,S,CBOE,1
2021/12/03,PAG,PAG,S,CBOE,33
2021/12/03,PAGP,PAGP,S,CBOE,2
2021/12/03,PAGS,PAGS,S,CBOE,183
2021/12/03,PANW,PANW,S,CBOE,775
2021/12/03,PASG,PASG,S,CBOE,30
2021/12/03,PATH,PATH,S,CBOE,498
2021/12/03,PATK,PATK,S,CBOE,132
2021/12/03,PAVE,PAVE,S,CBOE,617
2021/12/03,PAVM,PAVM,S,CBOE,152
2021/12/03,PAYA,PAYA,S,CBOE,56
2021/12/03,PAYC,PAYC,S,CBOE,119
2021/12/03,PAYO,PAYO,S,CBOE,11
2021/12/03,PAYX,PAYX,S,CBOE,32
2021/12/03,PBA,PBA,S,CBOE,1
2021/12/03,PBF,PBF,S,CBOE,101
2021/12/03,PBFX,PBFX,S,CBOE,1
2021/12/03,PBI,PBI,S,CBOE,567
2021/12/03,PBR,PBR,S,CBOE,951
2021/12/03,PBT,PBT,S,CBOE,13
2021/12/03,PBW,PBW,S,CBOE,10
2021/12/03,PBYI,PBYI,S,CBOE,3
2021/12/03,PCAR,PCAR,S,CBOE,210
2021/12/03,PCG,PCG,S,CBOE,478
2021/12/03,PCOR,PCOR,S,CBOE,38
2021/12/03,PCT,PCT,S,CBOE,117
2021/12/03,PCTY,PCTY,S,CBOE,5
2021/12/03,PD,PD,S,CBOE,57
2021/12/03,PDBC,PDBC,S,CBOE,41
2021/12/03,PDCE,PDCE,S,CBOE,36
2021/12/03,PDCO,PDCO,S,CBOE,1
2021/12/03,PDD,PDD,S,CBOE,5783
2021/12/03,PDP,PDP,S,CBOE,1
2021/12/03,PDSB,PDSB,S,CBOE,39
2021/12/03,PEGA,PEGA,S,CBOE,52
2021/12/03,PEI,PEI,S,CBOE,100
2021/12/03,PEJ,PEJ,S,CBOE,5
2021/12/03,1PENN,PENN,S,CBOE,750
2021/12/03,PENN,PENN,S,CBOE,4682
2021/12/03,PEP,PEP,S,CBOE,1057
2021/12/03,PERI,PERI,S,CBOE,236
2021/12/03,PETQ,PETQ,S,CBOE,24
2021/12/03,PETS,PETS,S,CBOE,121
2021/12/03,PFE,PFE,S,CBOE,43658
2021/12/03,PFE1,PFE,S,CBOE,3
2021/12/03,PFG,PFG,S,CBOE,4
2021/12/03,PFGC,PFGC,S,CBOE,1
2021/12/03,PFSI,PFSI,S,CBOE,24
2021/12/03,2PG,PG,S,CBOE,310
2021/12/03,PG,PG,S,CBOE,1836
2021/12/03,PGEN,PGEN,S,CBOE,11
2021/12/03,PGF,PGF,S,CBOE,1
2021/12/03,PGJ,PGJ,S,CBOE,16
2021/12/03,PGNY,PGNY,S,CBOE,19
2021/12/03,PGR,PGR,S,CBOE,100
2021/12/03,PH,PH,S,CBOE,3
2021/12/03,PHG,PHG,S,CBOE,10
2021/12/03,PHM,PHM,S,CBOE,80
2021/12/03,PHO,PHO,S,CBOE,2
2021/12/03,PHR,PHR,S,CBOE,4
2021/12/03,PHUN,PHUN,S,CBOE,1317
2021/12/03,PI,PI,S,CBOE,12
2021/12/03,PII,PII,S,CBOE,60
2021/12/03,PING,PING,S,CBOE,31
2021/12/03,PINS,PINS,S,CBOE,3393
2021/12/03,PIPP,PIPP,S,CBOE,99
2021/12/03,PIPR,PIPR,S,CBOE,2
2021/12/03,PIXY,PIXY,S,CBOE,44
2021/12/03,PK,PK,S,CBOE,5
2021/12/03,PKG,PKG,S,CBOE,8
2021/12/03,PKI,PKI,S,CBOE,5
2021/12/03,PKX,PKX,S,CBOE,2
2021/12/03,PLAN,PLAN,S,CBOE,36
2021/12/03,PLAY,PLAY,S,CBOE,192
2021/12/03,PLBY,PLBY,S,CBOE,2318
2021/12/03,PLCE,PLCE,S,CBOE,58
2021/12/03,PLD,PLD,S,CBOE,21
2021/12/03,PLG,PLG,S,CBOE,115
2021/12/03,PLL,PLL,S,CBOE,76
2021/12/03,PLNT,PLNT,S,CBOE,273
2021/12/03,PLTK,PLTK,S,CBOE,10
2021/12/03,PLTR,PLTR,S,CBOE,28150
2021/12/03,PLUG,PLUG,S,CBOE,10427
2021/12/03,PLX,PLX,S,CBOE,3
2021/12/03,PLXP,PLXP,S,CBOE,25
2021/12/03,PLYA,PLYA,S,CBOE,19
2021/12/03,PM,PM,S,CBOE,1113
2021/12/03,PNC,PNC,S,CBOE,306
2021/12/03,PNFP,PNFP,S,CBOE,2
2021/12/03,PNNT,PNNT,S,CBOE,1
2021/12/03,PNQI,PNQI,S,CBOE,2
2021/12/03,PNW,PNW,S,CBOE,21
2021/12/03,PODD,PODD,S,CBOE,16
2021/12/03,POOL,POOL,S,CBOE,751
2021/12/03,POSH,POSH,S,CBOE,97
2021/12/03,POST,POST,S,CBOE,7
2021/12/03,POTX,POTX,S,CBOE,31
2021/12/03,POWW,POWW,S,CBOE,741
2021/12/03,PPBT,PPBT,S,CBOE,100
2021/12/03,PPG,PPG,S,CBOE,15
2021/12/03,PPL,PPL,S,CBOE,281
2021/12/03,PRCH,PRCH,S,CBOE,198
2021/12/03,PRFT,PRFT,S,CBOE,6
2021/12/03,PRIM,PRIM,S,CBOE,1
2021/12/03,PRK,PRK,S,CBOE,11
2021/12/03,PRLB,PRLB,S,CBOE,10
2021/12/03,PRNT,PRNT,S,CBOE,4
2021/12/03,PROF,PROF,S,CBOE,1
2021/12/03,PROG,PROG,S,CBOE,5858
2021/12/03,PRPL,PRPL,S,CBOE,33
2021/12/03,PRQR,PRQR,S,CBOE,17
2021/12/03,PRTS,PRTS,S,CBOE,60
2021/12/03,PRTY,PRTY,S,CBOE,29
2021/12/03,PRU,PRU,S,CBOE,539
2021/12/03,PRVB,PRVB,S,CBOE,36
2021/12/03,PSA,PSA,S,CBOE,27
2021/12/03,PSCE,PSCE,S,CBOE,25
2021/12/03,PSEC,PSEC,S,CBOE,5
2021/12/03,PSFE,PSFE,S,CBOE,1523
2021/12/03,PSI,PSI,S,CBOE,1
2021/12/03,PSN,PSN,S,CBOE,6
2021/12/03,PSP,PSP,S,CBOE,14
2021/12/03,PSQ,PSQ,S,CBOE,133
2021/12/03,PSTG,PSTG,S,CBOE,370
2021/12/03,PSTH,PSTH,S,CBOE,403
2021/12/03,PSX,PSX,S,CBOE,369
2021/12/03,PSXP,PSXP,S,CBOE,107
2021/12/03,PTEN,PTEN,S,CBOE,10
2021/12/03,PTGX,PTGX,S,CBOE,4
2021/12/03,PTLO,PTLO,S,CBOE,405
2021/12/03,PTNQ,PTNQ,S,CBOE,2
2021/12/03,PTON,PTON,S,CBOE,9462
2021/12/03,PTR,PTR,S,CBOE,25
2021/12/03,PTRA,PTRA,S,CBOE,498
2021/12/03,PUBM,PUBM,S,CBOE,444
2021/12/03,PUMP,PUMP,S,CBOE,12
2021/12/03,PVG,PVG,S,CBOE,11
2021/12/03,PVH,PVH,S,CBOE,139
2021/12/03,PWFL,PWFL,S,CBOE,1
2021/12/03,PWR,PWR,S,CBOE,201
2021/12/03,PXD,PXD,S,CBOE,78
2021/12/03,PXD1,PXD,S,CBOE,13
2021/12/03,PXLW,PXLW,S,CBOE,34
2021/12/03,PYPL,PYPL,S,CBOE,28659
2021/12/03,PZZA,PZZA,S,CBOE,5
2021/12/03,QCLN,QCLN,S,CBOE,31
2021/12/03,QCOM,QCOM,S,CBOE,8149
2021/12/03,QD,QD,S,CBOE,89
2021/12/03,QDEL,QDEL,S,CBOE,124
2021/12/03,QFIN,QFIN,S,CBOE,278
2021/12/03,QGEN,QGEN,S,CBOE,16
2021/12/03,QID,QID,S,CBOE,402
2021/12/03,QIWI,QIWI,S,CBOE,28
2021/12/03,QLD,QLD,S,CBOE,218
2021/12/03,QLGN,QLGN,S,CBOE,15
2021/12/03,2QQQ,QQQ,S,CBOE,128
2021/12/03,QQQ,QQQ,S,CBOE,258180
2021/12/03,QQQE,QQQE,S,CBOE,3
2021/12/03,QQQJ,QQQJ,S,CBOE,32
2021/12/03,QRTEA,QRTEA,S,CBOE,4
2021/12/03,QRVO,QRVO,S,CBOE,64
2021/12/03,QS,QS,S,CBOE,3660
2021/12/03,QSI,QSI,S,CBOE,22
2021/12/03,QSR,QSR,S,CBOE,55
2021/12/03,QTNT,QTNT,S,CBOE,69
2021/12/03,QTWO,QTWO,S,CBOE,7
2021/12/03,QUAD,QUAD,S,CBOE,1
2021/12/03,QUBT,QUBT,S,CBOE,48
2021/12/03,QUIK,QUIK,S,CBOE,8
2021/12/03,QURE,QURE,S,CBOE,1
2021/12/03,QYLD,QYLD,S,CBOE,726
2021/12/03,R,R,S,CBOE,11
2021/12/03,RAAS,RAAS,S,CBOE,211
2021/12/03,RACE,RACE,S,CBOE,83
2021/12/03,RAD,RAD,S,CBOE,1477
2021/12/03,RAIL,RAIL,S,CBOE,41
2021/12/03,RAMP,RAMP,S,CBOE,5
2021/12/03,RAVE,RAVE,S,CBOE,2
2021/12/03,RBAC,RBAC,S,CBOE,25
2021/12/03,RBLX,RBLX,S,CBOE,10767
2021/12/03,RBOT,RBOT,S,CBOE,90
2021/12/03,RCAT,RCAT,S,CBOE,25
2021/12/03,RCII,RCII,S,CBOE,16
2021/12/03,RCL,RCL,S,CBOE,4451
2021/12/03,RCM,RCM,S,CBOE,6
2021/12/03,RCON,RCON,S,CBOE,28
2021/12/03,RDFN,RDFN,S,CBOE,98
2021/12/03,RDHL,RDHL,S,CBOE,25
2021/12/03,RDNT,RDNT,S,CBOE,4
2021/12/03,RDSA,RDS.A,S,CBOE,33
2021/12/03,2RDSB,RDS.B,S,CBOE,2860
2021/12/03,RDSB,RDS.B,S,CBOE,8
2021/12/03,RDUS,RDUS,S,CBOE,13
2021/12/03,RDW,RDW,S,CBOE,593
2021/12/03,RDWR,RDWR,S,CBOE,368
2021/12/03,REAL,REAL,S,CBOE,85
2021/12/03,REDU,REDU,S,CBOE,1
2021/12/03,REE,REE,S,CBOE,43
2021/12/03,REED,REED,S,CBOE,49
2021/12/03,REET,REET,S,CBOE,1
2021/12/03,REGI,REGI,S,CBOE,10
2021/12/03,REGN,REGN,S,CBOE,165
2021/12/03,REI,REI,S,CBOE,55
2021/12/03,REK,REK,S,CBOE,13
2021/12/03,REKR,REKR,S,CBOE,164
2021/12/03,RELY,RELY,S,CBOE,159
2021/12/03,REMX,REMX,S,CBOE,64
2021/12/03,RENN,RENN,S,CBOE,163
2021/12/03,RENT,RENT,S,CBOE,25
2021/12/03,REPH,REPH,S,CBOE,1
2021/12/03,RES,RES,S,CBOE,1
2021/12/03,RESN,RESN,S,CBOE,10
2021/12/03,RETA,RETA,S,CBOE,317
2021/12/03,RETL,RETL,S,CBOE,186
2021/12/03,REV,REV,S,CBOE,3
2021/12/03,REW,REW,S,CBOE,7
2021/12/03,RF,RF,S,CBOE,36
2021/12/03,RFL,RFL,S,CBOE,15
2021/12/03,RFP,RFP,S,CBOE,5
2021/12/03,RGA,RGA,S,CBOE,8
2021/12/03,RGEN,RGEN,S,CBOE,9
2021/12/03,RGLD,RGLD,S,CBOE,7
2021/12/03,RGP,RGP,S,CBOE,2
2021/12/03,RGR,RGR,S,CBOE,303
2021/12/03,RGS,RGS,S,CBOE,119
2021/12/03,RH,RH,S,CBOE,457
2021/12/03,RHI,RHI,S,CBOE,14
2021/12/03,RHP,RHP,S,CBOE,5
2021/12/03,RICK,RICK,S,CBOE,1
2021/12/03,RIDE,RIDE,S,CBOE,1031
2021/12/03,RIG,RIG,S,CBOE,2582
2021/12/03,RIGL,RIGL,S,CBOE,46
